price,retail_price,units_sold,uses_ad_boosts,rating,rating_count,rating_five_count,rating_four_count,rating_three_count,rating_two_count,rating_one_count,badges_count,badge_local_product,badge_product_quality,badge_fast_shipping,product_color,product_variation_size_id,product_variation_inventory,shipping_option_price,shipping_is_express,countries_shipped_to,has_urgency_banner,origin_country,merchant_rating_count,merchant_rating,merchant_has_profile_picture
9.0,8,100,0,4.1,10,5.0,3.0,1.0,0.0,1.0,0,0,0,0,purple,XS,10,3,0,26,1.0,CN,4402,4.022944116310768,0
8.0,9,100,1,4.08,61,38.0,6.0,8.0,2.0,7.0,0,0,0,0,red,M,2,3,0,39,0.0,CN,1585,4.0769716088328085,0
9.0,8,1000,0,3.78,282,127.0,47.0,58.0,20.0,30.0,0,0,0,0,red,S,15,3,0,43,0.0,CN,16523,4.038733886098166,0
2.76,17,1000,1,4.33,49,28.0,13.0,5.0,2.0,1.0,1,0,1,0,green,XS,3,1,0,43,0.0,CN,11505,4.136723163841808,0
3.83,4,100,0,3.57,67,27.0,15.0,6.0,7.0,12.0,0,0,0,0,lightred,XS,1,1,0,38,0.0,CN,5654,3.9587902370003536,0
7.0,9,10000,1,4.47,1838,1253.0,351.0,139.0,42.0,53.0,1,0,1,0,black,S,50,2,0,43,1.0,CN,8727,4.161796722814255,0
6.0,43,1000,0,3.46,566,239.0,71.0,85.0,56.0,115.0,0,0,0,0,Pink,M,15,2,0,43,0.0,CN,36361,3.9675201452105284,0
8.0,21,100,0,4.06,36,20.0,6.0,5.0,2.0,3.0,1,0,1,0,white,M,50,2,0,48,0.0,CN,5781,4.274865940148763,0
8.0,9,1000,1,4.16,45,28.0,4.0,9.0,0.0,4.0,0,0,0,0,grey,S,50,3,0,42,0.0,CN,21012,3.885160860460689,0
2.66,3,100,1,2.67,12,1.0,4.0,2.0,0.0,5.0,0,0,0,0,yellow,S,1,1,0,30,1.0,CN,66644,4.137581777804454,1
8.0,85,20000,0,3.37,5685,1813.0,1162.0,1071.0,609.0,1030.0,0,0,0,0,multicolor,XL,50,3,0,47,0.0,CN,402743,4.156715324661136,1
8.0,7,1000,1,3.55,120,47.0,21.0,20.0,15.0,17.0,0,0,0,0,skyblue,XS,49,2,0,42,0.0,CN,7348,4.1374523679912905,0
3.67,9,5000,0,3.32,510,181.0,83.0,77.0,58.0,111.0,0,0,0,0,white,XL,15,1,0,111,1.0,CN,253249,4.070618245284286,1
12.0,81,20000,0,4.08,1799,960.0,346.0,285.0,97.0,111.0,0,0,0,0,white,M,50,3,0,38,0.0,CN,151914,4.127921060600077,0
13.0,11,20000,1,4.06,4378,2301.0,939.0,572.0,248.0,318.0,0,0,0,0,navyblue,S,50,3,0,43,1.0,CN,44067,4.288492522749451,0
9.0,8,5000,1,3.89,740,361.0,137.0,117.0,53.0,72.0,0,0,0,0,grey,XS,2,3,0,26,0.0,CN,24771,4.047959307254451,0
9.0,85,50,1,4.63,8,5.0,3.0,0.0,0.0,0.0,0,0,0,0,white,XS,18,3,0,36,0.0,CN,54,4.185185185185185,0
8.0,7,100,0,3.38,42,16.0,6.0,7.0,4.0,9.0,0,0,0,0,yellow,XS,50,3,0,14,0.0,CN,198,3.8383838383838382,0
12.0,11,10000,0,4.14,3560,1950.0,776.0,428.0,184.0,222.0,0,0,0,0,navyblue,S,50,3,0,30,1.0,CN,19521,3.9848368423748783,1
5.0,75,100,1,3.8,15,7.0,3.0,2.0,1.0,2.0,0,0,0,0,black,M,50,2,0,43,1.0,CN,17612,3.889677492618669,0
6.0,6,5000,0,4.27,901,528.0,197.0,105.0,32.0,39.0,1,0,1,0,black,XS,50,2,0,31,0.0,CN,9486,4.1769976807927485,1
14.0,12,1000,0,3.7,511,211.0,107.0,89.0,39.0,65.0,0,0,0,0,yellow,S,29,4,0,27,1.0,CN,47356,4.05688825069685,0
8.0,7,5000,0,4.34,719,460.0,128.0,71.0,34.0,26.0,0,0,0,0,white,S,1,2,0,43,1.0,CN,15348,4.013812874641647,0
8.0,59,20000,1,4.03,5929,3030.0,1257.0,884.0,326.0,432.0,0,0,0,0,white,S,15,3,0,42,0.0,CN,15006,4.083566573370652,0
8.0,7,20000,0,3.41,5781,1964.0,1029.0,1167.0,684.0,937.0,0,0,0,0,,S,50,3,0,40,0.0,,32923,4.209154694286669,0
18.0,16,20000,0,4.23,4421,2638.0,851.0,473.0,213.0,246.0,0,0,0,0,black & white,M,50,5,0,10,0.0,CN,18910,4.387414066631412,1
3.93,24,100,0,3.54,57,24.0,10.0,5.0,9.0,9.0,0,0,0,0,yellow,XS,2,1,0,28,0.0,CN,2399,4.213422259274698,0
11.0,10,100,1,3.12,25,5.0,6.0,5.0,5.0,4.0,0,0,0,0,orange,S,9,3,0,55,1.0,CN,7076,3.968061051441493,0
6.0,6,100,1,3.67,27,9.0,8.0,5.0,2.0,3.0,0,0,0,0,coffee,XXS,5,2,0,38,0.0,CN,4705,4.040595111583422,0
8.0,7,1000,0,4.37,578,367.0,122.0,50.0,15.0,24.0,0,0,0,0,yellow,XS,50,3,0,31,0.0,CN,17816,4.179445442299056,1
11.0,59,100,1,4.33,3,2.0,0.0,1.0,0.0,0.0,0,0,0,0,white,S,50,3,0,41,0.0,CN,38258,3.955434157561817,0
7.0,26,5000,0,4.01,542,283.0,111.0,69.0,29.0,50.0,0,0,0,0,white,S,50,2,0,37,1.0,CN,8242,4.216694976947343,0
12.0,11,100,1,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,yellow,XS,5,3,0,25,0.0,CN,6,4.5,0
11.0,10,100,1,3.56,71,29.0,10.0,15.0,6.0,11.0,0,0,0,0,armygreen,4XL,50,3,0,35,1.0,CN,2782,4.06901509705248,0
11.0,10,100,0,3.96,98,46.0,24.0,14.0,6.0,8.0,0,0,0,0,coralred,M,50,2,0,42,0.0,CN,5070,4.2767258382643,0
3.0,3,50,0,4.25,4,3.0,0.0,0.0,1.0,0.0,0,0,0,0,orange,XS,1,1,0,27,1.0,CN,28,4.035714285714286,0
5.0,8,5000,1,3.51,747,270.0,138.0,157.0,64.0,118.0,0,0,0,0,grey,XS,1,2,0,40,1.0,CN,5019,4.069535764096433,0
9.0,43,1000,0,4.74,47,40.0,3.0,3.0,1.0,0.0,0,0,0,0,green,S,50,3,0,41,1.0,CN,4773,4.002933165723864,0
8.0,7,1000,0,3.61,233,91.0,57.0,28.0,17.0,40.0,0,0,0,0,pink,XS,1,2,0,26,1.0,CN,32858,3.88553776857995,0
9.0,8,20000,1,3.88,6360,3029.0,1251.0,982.0,455.0,643.0,0,0,0,0,multicolor,XS,50,3,0,39,1.0,CN,40616,4.098557218830018,0
11.0,10,20000,0,3.73,8609,3624.0,1733.0,1531.0,761.0,960.0,0,0,0,0,black,S,50,3,0,41,0.0,CN,32394,3.9246774093968018,0
11.0,84,20000,0,3.53,3572,1328.0,706.0,611.0,377.0,550.0,0,0,0,0,brown,XS,50,3,0,60,1.0,CN,11965,4.0171333054742995,0
7.0,6,10000,0,4.34,3079,1891.0,631.0,367.0,99.0,91.0,1,0,1,0,camouflage,M,41,2,0,37,0.0,CN,9661,4.293240865334853,0
3.93,4,100,1,4.4,10,7.0,2.0,0.0,0.0,1.0,0,0,0,0,navyblue,XS,11,1,0,20,1.0,SG,3791,3.918754945924558,0
7.0,6,100,1,3.67,18,7.0,3.0,5.0,1.0,2.0,0,0,0,0,khaki,M,44,2,0,23,1.0,CN,12309,4.0451702006661785,1
8.0,7,100,0,4.0,13,5.0,5.0,1.0,2.0,0.0,0,0,0,0,white & green,XS,5,2,0,23,0.0,CN,129,3.7906976744186047,0
7.0,6,5000,0,4.38,996,654.0,178.0,94.0,32.0,38.0,1,0,1,0,grey,XS,8,2,0,41,0.0,CN,130598,3.946790915634237,0
3.7,9,10,0,2.25,4,0.0,0.0,2.0,1.0,1.0,0,0,0,0,black,XXL,2,1,0,35,1.0,CN,72,3.7777777777777777,0
8.0,51,100,0,4.29,31,19.0,5.0,5.0,1.0,1.0,1,0,1,0,pink,S,50,2,0,43,0.0,CN,5846,3.8325350667122815,0
8.0,7,1000,0,4.11,439,252.0,76.0,55.0,19.0,37.0,0,0,0,0,red,XS,50,2,0,31,0.0,CN,14298,4.260595887536718,0
3.94,8,100,0,3.9,21,10.0,5.0,2.0,2.0,2.0,0,0,0,0,armygreen,XXS,1,1,0,39,1.0,CN,189,4.068783068783069,0
15.0,13,1000,0,4.41,277,177.0,58.0,28.0,6.0,8.0,1,0,1,0,white,XS,50,4,0,32,0.0,CN,1038,4.254335260115607,0
5.0,5,1000,1,3.74,149,63.0,33.0,23.0,11.0,19.0,0,0,0,0,black & green,M,7,2,0,36,0.0,CN,55499,4.138885385322259,0
5.77,5,100,1,4.0,4,1.0,2.0,1.0,0.0,0.0,0,0,0,0,armygreen,S,45,1,0,31,0.0,CN,8996,3.915740329035127,0
4.67,4,100,1,2.88,82,18.0,11.0,21.0,7.0,25.0,0,0,0,0,lakeblue,XS,5,1,0,25,0.0,CN,7497,4.079365079365079,0
11.0,10,100,0,3.29,49,15.0,8.0,12.0,4.0,10.0,0,0,0,0,blue,M,50,2,0,80,0.0,CN,168,3.7321428571428568,0
5.9,5,5000,0,3.26,531,171.0,92.0,91.0,58.0,119.0,0,0,0,0,white,XS,9,2,0,20,0.0,CN,7069,4.055028999858537,0
3.7,47,100,1,3.18,11,4.0,1.0,1.0,3.0,2.0,0,0,0,0,pink,XXS,9,1,0,38,1.0,CN,359,3.4094707520891365,0
5.0,5,1000,1,3.77,435,191.0,87.0,69.0,41.0,47.0,0,0,0,0,white,M,50,1,0,39,1.0,CN,3883,4.288179242853464,0
9.0,8,5000,0,3.65,878,381.0,145.0,144.0,83.0,125.0,0,0,0,0,grey,S,48,3,0,20,1.0,CN,3915,3.9862068965517237,0
16.0,18,100,0,3.88,69,33.0,15.0,10.0,2.0,9.0,0,0,0,0,yellow,M,50,4,0,41,0.0,CN,37753,3.828569914973644,0
6.0,6,10000,0,4.34,1669,1032.0,341.0,185.0,57.0,54.0,0,0,0,0,green,,50,2,0,49,0.0,CN,2736,4.3238304093567255,0
16.0,26,1000,0,3.67,450,184.0,85.0,85.0,42.0,54.0,1,1,0,0,,S,11,4,0,28,0.0,CN,12322,4.237542606719688,0
3.76,4,1000,0,3.34,95,33.0,17.0,15.0,9.0,21.0,0,0,0,0,orange,XS,3,1,0,22,0.0,CN,3804,4.109621451104101,0
8.0,30,1000,1,4.01,270,141.0,55.0,32.0,20.0,22.0,0,0,0,0,,1,50,3,0,57,1.0,CN,2212,4.209312839059675,0
11.0,10,100,1,3.13,45,11.0,11.0,7.0,5.0,11.0,0,0,0,0,blue,XS,1,3,0,26,1.0,CN,364,3.381868131868132,0
8.0,7,100,1,3.33,3,1.0,1.0,0.0,0.0,1.0,0,0,0,0,darkblue,S,50,2,0,40,1.0,CN,619,4.368336025848143,0
12.0,11,1000,0,4.05,614,339.0,114.0,70.0,34.0,57.0,0,0,0,0,black,S,50,3,0,42,0.0,CN,45151,4.0329560807069615,0
8.0,9,5000,1,4.07,775,411.0,158.0,102.0,56.0,48.0,0,0,0,0,blue,S,50,2,0,43,1.0,CN,42919,4.105967054218412,0
11.0,10,100,1,3.32,28,11.0,3.0,3.0,6.0,5.0,0,0,0,0,blue,S,50,2,0,18,0.0,CN,1151,4.3249348392702,0
5.0,5,10000,0,3.94,2557,1228.0,552.0,394.0,165.0,218.0,0,0,0,0,blue,S,10,1,0,48,0.0,CN,32168,3.8845436458592384,0
5.0,76,1000,1,3.77,404,173.0,87.0,68.0,31.0,45.0,1,0,0,1,black,S,1,2,0,45,0.0,CN,25093,4.068664567807756,1
7.0,6,1000,1,3.8,46,22.0,9.0,6.0,2.0,7.0,0,0,0,0,grey,S,50,2,0,35,0.0,CN,1685,3.811275964391692,0
8.0,7,5000,1,4.02,1269,639.0,288.0,173.0,72.0,97.0,0,0,0,0,coffee,XXS,10,2,0,38,0.0,CN,39395,4.054423150145958,0
15.0,15,3,0,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,black,L,50,4,0,40,0.0,CN,4150,4.252289156626507,0
12.0,11,1000,0,3.81,341,163.0,63.0,48.0,21.0,46.0,0,0,0,0,black & green,S,50,3,0,13,1.0,CN,2248,4.150355871886121,0
7.0,6,100,0,4.15,27,16.0,5.0,3.0,0.0,3.0,1,0,0,1,black,M,50,2,0,56,0.0,CN,18529,4.135949052836095,0
13.0,68,5000,1,3.97,1020,486.0,239.0,161.0,49.0,85.0,0,0,0,0,black,M,50,3,0,38,1.0,CN,165915,4.256076906849893,0
9.0,59,100,0,3.69,29,12.0,5.0,6.0,3.0,3.0,0,0,0,0,beige,S,50,3,0,42,0.0,CN,3300,4.0242424242424235,0
5.0,5,100,0,3.0,45,14.0,3.0,10.0,5.0,13.0,0,0,0,0,pink,XS,50,2,0,35,0.0,CN,9857,4.053971796692705,0
14.0,93,1000,1,4.24,254,147.0,57.0,26.0,11.0,13.0,0,0,0,0,yellow,M,3,3,0,40,0.0,CN,90105,4.2012984851007165,1
7.0,16,10000,1,3.94,1116,583.0,189.0,153.0,80.0,111.0,0,0,0,0,white,L,50,2,0,54,0.0,CN,3977,4.145335680160925,0
13.0,84,10000,1,4.07,2328,1184.0,545.0,329.0,116.0,154.0,0,0,0,0,black,S,50,3,0,41,1.0,CN,22173,4.203400532178776,0
2.0,6,1000,1,4.03,31,15.0,8.0,3.0,4.0,1.0,0,0,0,0,winered,XS,1,1,0,35,0.0,CN,31138,4.117444922602608,1
4.73,7,100,1,4.4,86,57.0,16.0,6.0,4.0,3.0,1,0,1,0,green,S,1,1,0,35,1.0,CN,31138,4.117444922602608,1
11.0,37,20000,0,3.42,7596,2679.0,1403.0,1317.0,793.0,1404.0,0,0,0,0,black,S,50,3,0,39,1.0,CN,58068,4.310188055383343,1
8.0,122,5000,1,4.0,1355,716.0,272.0,155.0,75.0,137.0,1,1,0,0,pink,S,1,2,0,34,0.0,CN,3532,4.19960362400906,0
4.74,20,5000,0,4.05,784,410.0,160.0,113.0,44.0,57.0,0,0,0,0,white,S,50,1,0,40,0.0,CN,213709,4.2938996485875665,0
8.0,7,10000,0,3.28,1649,570.0,245.0,276.0,190.0,368.0,0,0,0,0,red,S,11,2,0,30,0.0,CN,6818,3.9823995306541513,0
8.0,7,100,0,3.83,6,3.0,1.0,1.0,0.0,1.0,0,0,0,0,white,XS,5,2,0,23,1.0,CN,211,3.5450236966824646,0
8.0,30,100,0,3.47,34,13.0,7.0,4.0,3.0,7.0,0,0,0,0,gray,M,50,3,0,35,1.0,CN,11030,3.952583862194016,0
5.95,6,100,1,3.21,48,14.0,13.0,4.0,3.0,14.0,0,0,0,0,yellow,SIZE XXS,2,2,0,26,1.0,US,2363,3.853575962759205,0
3.65,9,100,1,3.38,8,3.0,2.0,0.0,1.0,2.0,2,1,0,1,green,XXS,1,1,0,81,0.0,CN,8888,4.243249324932493,0
2.81,3,5000,0,3.91,940,453.0,198.0,124.0,78.0,87.0,0,0,0,0,white,S,30,1,0,43,1.0,CN,42919,4.105967054218412,0
4.66,5,10000,0,4.28,1594,973.0,300.0,187.0,58.0,76.0,1,0,1,0,pink,S,50,1,0,41,0.0,CN,85562,4.394591056777541,0
5.0,5,10,0,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,white,S,50,2,0,8,0.0,CN,129,3.8372093023255816,0
5.0,16,1000,1,4.23,62,39.0,10.0,5.0,4.0,4.0,0,0,0,0,blue,XS,20,2,0,41,0.0,CN,10501,4.029235310922768,0
8.0,7,100,1,3.33,3,1.0,1.0,0.0,0.0,1.0,0,0,0,0,darkblue,S,50,2,0,40,0.0,CN,619,4.368336025848143,0
13.0,11,1000,1,3.53,302,125.0,47.0,47.0,29.0,54.0,0,0,0,0,orange,M,50,3,0,43,0.0,CN,4524,3.865384615384616,0
8.0,7,5000,0,4.3,830,523.0,147.0,87.0,32.0,41.0,1,0,1,0,multicolor,S,50,3,0,36,0.0,CN,9200,4.289673913043479,0
8.0,85,100,0,3.5,2,0.0,1.0,1.0,0.0,0.0,0,0,0,0,purple,S,50,3,0,45,0.0,CN,59234,3.9870513556403417,0
7.0,6,100,0,4.07,30,18.0,4.0,4.0,0.0,4.0,0,0,0,0,purple,XS,50,2,0,44,0.0,CN,16803,4.1550318395524615,0
12.0,11,1000,1,3.37,928,378.0,116.0,117.0,102.0,215.0,0,0,0,0,red,S,1,3,0,32,0.0,CN,2397,3.860659157279933,0
5.0,5,1000,1,3.68,155,67.0,26.0,26.0,18.0,18.0,0,0,0,0,yellow,S,50,2,0,45,0.0,CN,10600,3.8675471698113206,0
13.0,33,1000,1,3.88,122,59.0,27.0,14.0,6.0,16.0,0,0,0,0,grey,S,50,3,0,44,0.0,US,114,4.149122807017544,0
14.0,75,10000,0,4.15,2514,1375.0,544.0,332.0,122.0,141.0,0,0,0,0,black,S,50,4,0,43,0.0,CN,27719,4.070637468884159,0
7.0,6,10000,1,3.48,2504,892.0,491.0,456.0,247.0,418.0,0,0,0,0,pink,XXS,6,2,0,39,0.0,CN,25260,3.995605700712589,0
6.0,6,20000,1,3.74,6509,2620.0,1456.0,1235.0,515.0,683.0,0,0,0,0,white,M,39,2,0,43,0.0,CN,11740,4.1137989778534925,0
8.0,7,5000,1,4.1,1512,845.0,294.0,179.0,72.0,122.0,0,0,0,0,pink,S,50,3,0,43,0.0,CN,92005,4.316243682408564,1
5.0,30,100,0,3.69,13,5.0,2.0,4.0,1.0,1.0,0,0,0,0,black,XS,50,1,0,40,0.0,,16215,3.8400246685168056,0
11.0,10,100,1,3.54,13,5.0,3.0,1.0,2.0,2.0,0,0,0,0,black,XL,50,2,0,42,1.0,CN,885,4.15593220338983,1
5.65,33,10,0,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,yellow,XXXXL,50,2,0,43,1.0,CN,28798,4.0370164594763525,0
3.76,7,50,0,3.5,8,4.0,1.0,0.0,1.0,2.0,0,0,0,0,white,XXS,5,1,0,90,0.0,CN,3730,3.880428954423592,0
7.0,6,100,1,4.57,23,16.0,4.0,3.0,0.0,0.0,1,0,1,0,,Base & Top & Matte Top Coat,50,2,0,27,0.0,CN,105684,4.430935619393664,0
4.67,4,10000,1,4.28,936,597.0,164.0,84.0,25.0,66.0,1,0,1,0,white,,50,1,0,138,0.0,CN,96838,4.264658501827795,0
11.0,10,100,0,3.29,49,15.0,8.0,12.0,4.0,10.0,0,0,0,0,blue,M,50,2,0,80,1.0,CN,168,3.7321428571428568,0
2.8,3,100,1,3.17,6,1.0,1.0,3.0,0.0,1.0,0,0,0,0,grey,XS,10,1,0,44,1.0,CN,4595,4.258106637649618,0
16.0,25,10,1,4.5,4,3.0,0.0,1.0,0.0,0.0,0,0,0,0,white,S,50,5,0,55,0.0,CN,676,4.014792899408284,0
9.0,17,100,0,3.63,92,35.0,25.0,7.0,13.0,12.0,0,0,0,0,,S,1,3,0,107,0.0,CN,3190,4.289968652037619,0
7.0,9,5000,1,3.83,1169,557.0,216.0,174.0,83.0,139.0,0,0,0,0,,S,50,2,0,43,1.0,CN,33705,4.134935469514909,0
16.0,14,100,0,4.0,11,5.0,3.0,2.0,0.0,1.0,0,0,0,0,black,S,50,5,0,26,1.0,CN,3588,4.148272017837234,0
9.0,34,50,0,4.0,5,3.0,0.0,1.0,1.0,0.0,0,0,0,0,camel,S,50,3,0,61,1.0,US,537,4.4581005586592175,0
3.0,26,100,1,2.0,3,0.0,1.0,0.0,0.0,2.0,0,0,0,0,yellow,S,13,1,0,43,0.0,CN,12016,3.9546438082556588,0
6.0,6,5000,1,3.83,1458,615.0,357.0,248.0,92.0,146.0,0,0,0,0,white,XXS,4,2,0,38,1.0,CN,67171,4.1023209420732165,0
12.0,72,1000,0,3.93,566,284.0,107.0,78.0,43.0,54.0,0,0,0,0,black,S,50,3,0,38,0.0,CN,44840,4.337466547725246,0
6.0,34,100,0,3.8,10,4.0,4.0,0.0,0.0,2.0,0,0,0,0,white,L,50,2,0,41,0.0,CN,3897,3.928919681806518,0
13.0,13,1000,0,4.16,138,82.0,27.0,10.0,7.0,12.0,1,0,1,0,pink,S,50,3,0,41,0.0,CN,12913,3.981336637497096,1
9.0,19,5000,1,3.97,588,317.0,100.0,66.0,44.0,61.0,0,0,0,0,white,M,50,3,0,64,0.0,CN,1181,4.01524132091448,0
9.0,26,20000,0,3.6,1193,500.0,218.0,171.0,110.0,194.0,0,0,0,0,navyblue,S,50,3,0,43,0.0,CN,22711,3.8720443837787855,0
5.0,5,100,0,3.06,65,18.0,10.0,13.0,6.0,18.0,0,0,0,0,yellow,XS,50,1,0,13,1.0,CN,2248,4.150355871886121,0
16.0,84,100,0,3.41,27,11.0,5.0,3.0,0.0,8.0,0,0,0,0,black,S,50,4,0,39,1.0,CN,9940,4.048993963782697,0
11.0,14,20000,1,3.76,8029,3689.0,1502.0,1160.0,592.0,1086.0,0,0,0,0,black,S,19,2,0,43,0.0,CN,17760,4.137105855855856,1
2.0,10,100,0,3.2,10,3.0,1.0,3.0,1.0,2.0,0,0,0,0,white,XXS,1,1,0,41,0.0,CN,8225,3.99063829787234,0
8.0,7,100,0,3.43,23,9.0,4.0,2.0,4.0,4.0,0,0,0,0,pink,S,50,2,0,43,0.0,CN,24132,4.130946461130448,0
7.0,7,10000,0,3.55,793,303.0,154.0,134.0,81.0,121.0,0,0,0,0,blue,S,50,2,0,45,0.0,CN,59234,3.9870513556403417,0
14.0,12,1000,0,3.82,176,88.0,30.0,22.0,11.0,25.0,0,0,0,0,black,35,5,4,0,42,0.0,CN,99800,4.2957915831663325,1
12.0,26,5000,0,4.16,663,385.0,119.0,84.0,28.0,47.0,0,0,0,0,white,S,50,3,0,43,1.0,CN,18029,4.1006156747462414,0
7.0,6,100,0,3.72,47,19.0,12.0,6.0,4.0,6.0,0,0,0,0,green,XS,50,2,0,22,1.0,CN,17655,4.1278391390540925,1
8.0,7,100,0,2.79,14,5.0,1.0,0.0,2.0,6.0,2,1,0,1,brown,S,50,7,1,41,0.0,CN,7012,4.336708499714774,0
8.0,7,1000,0,3.91,102,50.0,20.0,15.0,7.0,10.0,0,0,0,0,blue,S,50,3,0,37,0.0,CN,2076,4.097302504816955,1
14.0,86,1000,0,4.08,546,302.0,108.0,58.0,35.0,43.0,0,0,0,0,,S,50,3,0,17,1.0,CN,62240,4.26547236503856,0
6.0,32,5000,0,3.47,536,213.0,89.0,81.0,44.0,109.0,0,0,0,0,white,S,50,2,0,18,1.0,CN,17120,3.8988901869158883,0
11.0,10,20000,1,3.63,2633,1097.0,482.0,430.0,227.0,397.0,0,0,0,0,grey,S,50,2,0,35,0.0,CN,12441,3.924684510891408,0
8.0,26,1000,1,4.19,54,35.0,7.0,4.0,3.0,5.0,1,0,1,0,grey,S,50,3,0,43,1.0,CN,65189,4.049640276733805,0
14.0,12,10,1,4.0,2,1.0,0.0,1.0,0.0,0.0,0,0,0,0,black,XS,1,4,0,22,1.0,CN,514,3.875486381322957,0
5.0,127,100,0,2.79,19,4.0,4.0,2.0,2.0,7.0,0,0,0,0,orange,S,18,2,0,54,0.0,CN,9357,4.225392754087848,0
11.0,10,100,0,4.25,20,12.0,4.0,2.0,1.0,1.0,0,0,0,0,camouflage,S,50,3,0,33,0.0,CN,360,4.230555555555555,0
4.8100000000000005,30,3,0,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,green,XS,5,1,0,43,0.0,CN,11378,3.990507997890666,0
9.0,21,100,0,3.51,47,17.0,10.0,6.0,8.0,6.0,0,0,0,0,green,M,7,3,0,34,0.0,CN,9827,4.113869950137377,1
11.0,70,10,0,2.0,2,0.0,0.0,0.0,2.0,0.0,0,0,0,0,pink,S,1,2,0,62,0.0,US,528,3.873106060606061,0
12.0,11,1000,1,3.85,398,188.0,75.0,64.0,29.0,42.0,0,0,0,0,navyblue,S,50,3,0,58,0.0,CN,3727,3.863697343708077,0
6.0,140,1000,0,4.09,538,299.0,105.0,63.0,25.0,46.0,0,0,0,0,red,XS,44,2,0,18,0.0,CN,2464,4.03125,0
3.87,15,100,1,4.53,43,32.0,6.0,3.0,0.0,2.0,1,1,0,0,grey,34,5,1,0,67,0.0,CN,4501,4.232170628749167,0
5.0,5,50,0,5.0,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,yellow,XS,5,2,0,47,1.0,CN,4,3.75,0
11.0,11,1000,0,3.75,213,97.0,35.0,38.0,16.0,27.0,0,0,0,0,purple,S,50,3,0,18,1.0,CN,17120,3.8988901869158883,0
8.0,7,10000,0,3.54,2006,748.0,417.0,331.0,194.0,316.0,0,0,0,0,white,XS,50,3,0,31,0.0,CN,13946,4.000143410296859,0
5.0,30,100,0,3.69,13,5.0,2.0,4.0,1.0,1.0,0,0,0,0,black,XS,50,1,0,40,1.0,,16215,3.8400246685168056,0
14.0,25,100,1,3.8,50,23.0,9.0,8.0,5.0,5.0,0,0,0,0,green,XS,2,4,0,39,1.0,CN,230,3.908695652173913,0
3.0,3,1000,1,3.08,109,26.0,25.0,17.0,14.0,27.0,0,0,0,0,black,XXS,1,1,0,38,1.0,CN,7936,3.964591733870968,0
9.0,8,10000,1,3.91,3101,1506.0,654.0,417.0,217.0,307.0,0,0,0,0,red,S,7,3,0,41,0.0,CN,12004,4.079223592135954,0
3.83,4,100,0,3.57,67,27.0,15.0,6.0,7.0,12.0,0,0,0,0,lightred,XS,1,1,0,38,1.0,CN,5654,3.9587902370003536,0
6.0,6,100,1,3.67,27,9.0,8.0,5.0,2.0,3.0,0,0,0,0,coffee,XXS,5,2,0,38,0.0,CN,4705,4.040595111583422,0
9.0,8,5000,0,3.08,777,213.0,133.0,133.0,97.0,201.0,0,0,0,0,khaki,S,50,3,0,24,1.0,CN,10474,3.908535421042582,0
12.0,16,10000,0,3.01,1322,373.0,194.0,213.0,152.0,390.0,0,0,0,0,winered,S,50,3,0,18,0.0,CN,17120,3.8988901869158883,0
7.0,159,5000,0,3.39,1632,584.0,289.0,276.0,149.0,334.0,0,0,0,0,armygreen,S,50,2,0,41,1.0,CN,8547,4.081783081783081,0
11.0,10,10000,1,4.09,2324,1222.0,492.0,345.0,117.0,148.0,0,0,0,0,floral,L,50,3,0,35,1.0,CN,14095,4.089677190493083,0
3.76,7,50,0,3.5,8,4.0,1.0,0.0,1.0,2.0,0,0,0,0,white,XXS,5,1,0,90,0.0,CN,3730,3.880428954423592,0
11.0,159,1000,0,3.67,585,237.0,129.0,84.0,59.0,76.0,0,0,0,0,white,XS,50,2,0,109,0.0,CN,16085,3.8780230027976375,1
11.0,26,1000,0,3.95,596,304.0,112.0,86.0,36.0,58.0,0,0,0,0,rosered,XXL,50,2,0,33,0.0,CN,5534,3.999819298879653,0
13.0,30,20000,0,2.93,3421,863.0,469.0,621.0,510.0,958.0,0,0,0,0,,M,50,3,0,45,1.0,CN,200089,4.0966669831924785,0
5.77,9,100,0,2.9,62,16.0,8.0,13.0,4.0,21.0,0,0,0,0,pink,S,50,2,0,43,0.0,CN,2044,4.00293542074364,0
5.0,5,100,0,3.91,43,22.0,9.0,4.0,2.0,6.0,0,0,0,0,coffee,XS,1,2,0,24,0.0,CN,10474,3.908535421042582,0
11.0,10,5000,0,3.34,1897,669.0,302.0,328.0,196.0,402.0,0,0,0,0,white,XS,3,3,0,30,0.0,CN,5660,3.958303886925795,1
6.0,17,100,0,3.47,55,22.0,9.0,6.0,9.0,9.0,0,0,0,0,green,3XL,50,2,0,49,0.0,CN,7851,4.216278181123424,0
5.0,5,1000,0,3.34,252,80.0,44.0,57.0,23.0,48.0,0,0,0,0,blue,XS,15,2,0,41,1.0,CN,15948,4.094745422623526,1
6.0,7,50,0,2.67,3,1.0,0.0,0.0,1.0,1.0,0,0,0,0,pink,S,46,2,0,8,0.0,CN,1374,4.0589519650655035,0
